svd_1,svd_2
0.3087122362672328,-0.14073839159192345
0.21074187871569333,-0.14636011489867537
0.2828212923503612,-0.14915545587073062
0.4714380082783825,-0.31207987946378535
0.1546899960398994,0.010386868617413988
0.12237229503900701,0.0304226292440411
0.10331287055844635,0.07313142136911
0.12201267136171914,0.10673808875293361
0.16032118017415517,0.20619665655861105
0.051875598272123125,0.0346470135839135
0.08020154239447033,0.04737240621047156
0.034210071365085006,0.01573726188983396
0.18568504527933952,0.32655483315522976
0.08875624437965857,0.1983874036035467
0.14038787604142114,0.26916681895246747
0.08978343496996359,0.01778925478748664
0.041735799289713625,0.01210368142359613
0.15335312711367063,0.2867490497315894
0.2822647695014946,-0.19256984868463728
0.2587533565099214,-0.12127775091106266
0.09370135779610449,0.07281402254535466
0.11676902305849425,-0.02511884880992587
0.0586962598840847,0.029271103704892016
0.19550847488571307,-0.10247781323898134
0.2623212280184516,-0.16331437433684587
0.05038693731257954,0.006304287457717108
0.22584420886459378,-0.06914913116247863
0.2261296743416144,0.4286682277667281
0.053030072320426606,0.02376696643357938
0.17475504076974133,-0.11246488821644146
0.27169651628866753,-0.1617237235822442
0.1615130792258357,0.3076575303151143
0.204455754020717,-0.118636406013508
0.06490412556398971,0.03685703488151952
0.03697715209822328,0.01764443273072805
0.11154973264262018,0.13957152521821983
0.09520168482391592,0.04900946694717375
0.06160798772826485,0.03498991409006967
0.05803864671700889,-0.006729700139745348
0.15858832178989427,0.33605151547966305
0.06301038561291072,0.10663372456696711
0.08639398451595907,-0.0012929841070308376
0.152681857398396,0.3191238641993977
0.19911009628948712,0.08342634127921777
0.2694459581685656,-0.18262182662764104
0.136512213267227,0.2615066275344606
0.047678997623411185,0.02721494172851542
0.17781403600071274,0.30851759572807014
0.3294651083614283,-0.17268159872264363
0.18286136207037548,0.05118152874608514
0.12394625113563752,0.2577265617482744
0.09903658570248686,0.07135753295111277
0.09818671587711712,0.14508653801251253
0.116176110898599,0.0869055675258868
0.0811620476315983,0.06556992208207756
0.07952584878219163,0.049469242544490116
0.08738834022136686,0.049565868345149505
0.056536806267338875,0.015652826781951457
0.10174385217016875,-0.01697906364088524
0.12253389039081483,0.05113349027126345
0.15172646642996618,0.32507740218790715
0.29754268562765085,-0.09966406235409289
0.08208093602042289,0.03799541058803886
0.08431690341211306,-0.017043767500453312
0.15190868882093542,0.3192644765223919
0.31101224783554604,-0.19204039527218386
0.08387163161325972,-0.014633262497820211
0.0440353494620432,0.01707709825229897
0.19704582606159912,-0.12638326385901172
0.158788124344457,0.33254881874633524
0.07075398104230057,0.04241041995966565
0.08213423025607872,-0.02946160117741031
0.3999075772071244,-0.21863722318288606
0.08438784412967883,0.028497267065863717
0.1899571553772645,-0.10799708381155698
0.2079561223968531,0.050059265943042816
0.0876592063569809,0.09227547453402489
0.06235844666701875,0.04301741096924646
0.2446876566647475,-0.13868316651490925
0.1730329412585015,0.29268716906320746
0.22741658879288373,-0.14461515200697905
0.07584433822577219,0.007793833380377601
0.06313016691848519,0.032226789182592266
0.1201857550147387,0.2299520614354603
0.1674595156128722,-0.1110729869456089
0.2735974967041429,-0.16924187355277173
0.042138392312427914,0.02162085666820155
0.07503025332456223,0.0373978166728843
0.07302583115533494,0.044743363450067734
0.10078349332227883,0.04279742130850919
0.23668814593855406,-0.15491725460336778
0.09446001955012975,-0.0015440376516541441
0.36808933273870165,-0.21602541972599915
0.10792011570468048,0.05945752655851095
0.03013514330765881,0.002274406365452843
0.24195504407192264,-0.1159569826171896
0.2400710810955887,-0.15721205500889757
0.2846668833574711,-0.1352141324102282
0.1500953743389434,0.0852899781368959
0.17008170123012195,0.3587012112943329
0.049594262453439605,0.022247878755133642
0.05422219182348104,0.029661490068856385
0.38898726240413123,-0.24451374789711183
0.11102238518748617,0.12380870286099845
0.11567405752900906,0.07338823521882404
0.18000551587594033,0.22614185007480114
0.2591981957428244,-0.03476371340802763
0.23644921458743096,-0.11498612658435305
0.025402056593490478,0.012065391240752905
0.033957211284848375,0.011552542168654064
0.09695011496792567,0.10328498320316429
0.06996800379997671,0.026360722968685666
0.13643060244973407,0.2778035913537899
0.0665879178722603,0.011103118833417303
0.25220559297661466,-0.11892732652706335
0.0477220227138278,0.01901812083860762
0.1380079197073402,0.29242719046772975
0.1306893328783701,0.2144680227089499
0.07706148437535539,0.1578911223322416
0.11108240862826552,0.05329441386382551
0.19458352605267618,0.30071085862766017
0.12491511100472058,0.023818687095946627
0.12481014817309251,0.2801275178056358
0.09295908771130852,0.0212666988396797
0.3731619271562007,-0.2391830711372076
0.08723410120183664,0.0704703602230349
0.23487985484850138,0.48339007399975836
0.15256553222434846,0.3311162127940782
0.1011930924727016,0.022482749843498354
0.0578281685988194,0.033672148584529625
0.3910508544699696,-0.25964090559112696
0.2812378818490829,-0.16119545737680102
0.04369645677210296,-0.018047674789537588
0.25876255632649664,-0.18016982410649665
0.27817652666686293,-0.16147087844075925
0.17692189316041482,0.0968685701648822
0.12209433727262538,0.11598541728240826
0.03665811700473614,0.014501789587730957
0.10334725276341702,0.21029574653390587
0.03525768215102125,0.01622262997971573
0.15697117211588282,0.07474929689245118
0.27370218138888774,-0.18158971601071866
0.3964521056908568,-0.23969683918778636
0.06446213910986026,0.09309861012955589
0.11073971641604245,0.08190181288210918
0.26201151784776827,-0.17934608505423158
0.1558937111378877,0.021356110880832436
0.09995498842129433,-0.0010291393547711134
0.15958794107440524,0.03181212981076471
0.19245354749266233,0.289847282053484
0.1306111634152856,0.2593928060052548
0.09167536900197994,0.06360638365736762
0.10144004324272775,0.07091480741731514
0.07638814132719275,0.004215806400675965
0.04062764338095583,0.019518169725932292
0.07053985298720204,0.042920826048398024
0.07734560953482204,0.04825798935857603
0.0564227155734122,0.001173286477214503
0.12593178955909856,0.1530010544353002
0.24988759846799743,0.34912370454566566
0.1717793475223674,0.2598650579953937
0.09135862640690823,0.03296378288783264
0.16204981941058721,0.05219200532637379
0.07595685645976728,0.05246741145211831
0.10132521597943779,-0.006860437986038643
0.0628175751032127,0.039622955939319734
0.17451923086198642,-0.08961652897588625
0.19705781239906198,-0.13017436315731734
0.07432658308523613,0.04558188830701702
0.1440941367554763,0.024868410107392814
0.10657053208248121,0.001506786445525332
0.033330302030120364,0.008801723768226745
0.07297368895588144,0.03368375819165679
0.03457797260530009,0.01628537346097626
0.3425068065264845,-0.20456520956440002
0.053818602931596904,0.056523262920152556
0.16899643607642864,0.3146427426251009
0.0609651601378698,-0.014415076837547128
0.21105667385877197,0.10862105547752628
0.1143305779397155,0.2436584143424353
0.20471347055633432,0.05555986605485509
0.25349811596558197,-0.16009192233633338
0.23523456827895317,-0.1203385188826258
0.1825091986358372,-0.10132371548949412
0.28398285817926017,-0.17079353987784573
0.2828212923503612,-0.14915545587073062
0.0801563934505354,0.01774741151376123
0.07308444221742526,0.040628315454499485
0.12356117222567461,0.10331302179079299
0.16777449681194584,-0.11119918155216985
0.0518906628213517,0.023301766376203986
0.17561552958126136,0.2793370740176899
0.09972191773568137,0.0415309408008436
0.1631474740210622,-0.10747182426853195
0.0394218911114598,-0.006377939279830373
0.13377588414716104,0.09852519550015981
0.11497594389036463,0.05814395879847382
0.02925891009165131,0.010932570812510149
0.27100245463859163,-0.15054787010990447
0.08398263059286243,0.05356280771484543
0.21402327231159474,0.31356509070705596
0.11772073160165264,0.06572969327095306
0.20369137703323717,-0.10749688975915078
0.052190470154653154,0.02954817984837979
0.16155165823583004,0.2459082184708093
0.2954839770035203,-0.12998670768119766
0.13282947270776183,0.12380839643397362
0.11742840563215172,0.26208108544735026
0.17203037820759948,0.30419407937259274
0.06470739215851301,0.03965011252904919
0.10864911172184562,-0.01660630996633207
0.0690764495287756,0.037704618503597194
0.033629439306100635,0.005032401160599734
0.223241063467993,-0.13853167099953384
0.15529172293816584,0.07986923255150691
0.15853528012642173,0.2791906819550919
0.12821613808843862,0.001518712700381118
0.075945515630507,0.10694309523927117
0.03175881512472153,0.015184305393792496
0.1300732172238436,-0.0703803075250738
0.061860489932338364,-0.024559062106930592
0.09033281174724923,0.13699629921517403
0.09610304174219528,0.07061625267199696
0.11068115166719279,-0.017023597019734153
0.0799129564641674,0.057070217507131996
0.09254824411958239,0.0319536603266036
0.10712101512917918,0.0809721178182085
0.04398842228854876,0.018486903662524142
0.08388006018090391,0.009033227861945969
0.09790808250998659,0.09692968867430286
0.1443791026814036,0.3169612757958742
0.29222728835554496,-0.16570099626064094
0.056255150736546994,0.018501803177235716
0.13740880554201637,-0.009202041565443414
0.37383199668309974,-0.2081616403023196
0.14008372381610812,0.032647317048026134
0.103315125444841,-0.00033382469336135296
0.1222288560804803,0.047577509471022274
0.2006354040185317,0.32088310965015787
0.0855840672895044,0.06170343711441311
0.04081335011136958,0.011964682625062999
0.2354828305440575,0.3916941920078257
0.23365890874890452,-0.10326194289591452
0.21726318883453402,0.2969964264922217
0.12946979256902677,0.09140950103509209
0.06695227795126762,0.025812158398717654
0.11207173351252453,0.0605497961734139
0.08929604557532797,0.03556030844955014
0.12358452179791944,0.09946996405455784
0.22098640675764927,-0.1335974428948149
0.06709499994437132,0.044122664348995234
0.044957062830102375,0.026149342657985377
0.29789665919113295,-0.15367748571741088
0.13780382943534797,0.28416429188088504
0.1950213600106479,0.026425800016896647
0.14156820508129578,0.007084565245377443
0.08279629303543103,0.024649741922441286
0.05640258329317486,0.04184750920869313
0.09278834765476292,0.1824331052781337
0.08797874278004585,0.10705284167027854
0.30533916582466947,-0.18325225580389876
0.07778556651683305,0.04670061895989572
0.22184032307929855,0.3691901753639214
0.17053883712927576,0.3248939294533395
0.3498705676765905,-0.1316266323814868
0.10526286244974124,0.07230576390811633
0.10186963111221582,0.009364886363147156
0.14393319099241567,0.0791869988824491
0.1188121774841096,0.1340879353491478
0.14906914765630835,0.30256221904588754
0.030850831271173686,0.00491423477852457
0.142417600313363,0.10442249678854758
0.35822867448492124,-0.21275879483864146
0.2543451687916662,-0.13724908665349947
0.1558352889013633,0.20014068028619858
0.10862657322023433,-0.00042746908315174816
0.19868049547287947,0.04695396686612668
0.0700713359283436,0.049833977202211284
0.09207919755736925,0.13773490717624717
0.06224757664933221,0.03354326815573915
0.17095719706123752,0.3074793767035004
0.14641076057018865,0.30818437653220027
0.2778049239711882,-0.1713736203584685
0.14317369405656763,-0.013522911813111736
0.05511316306733985,0.035405945824341846
0.19688678424321415,-0.12323613447866882
0.1330233068932098,0.26818012019658205
0.2685258588208954,0.3207528800315275
0.3706862428680677,-0.19599233795330293
0.21017996966580865,-0.1410779826800085
0.31091249952077515,-0.20621677614942283
0.46992600533613793,-0.25848647350671866
0.18895936853153,0.36351939995943855
0.11748500473551438,0.255080788666849
0.13478961383932303,0.08516758453149514
0.1498612369638685,0.0627978530008912
0.18212856386969367,0.3045051326133042
0.13239097263756355,0.07627110733763687
0.1943177983468031,0.29611759264926024
0.05379616885333656,0.08996551880275047
0.042632289345562194,0.01122851234341086
0.10162029848307451,-0.0172902865547944
0.13021299517061583,0.09881239945906448
0.027167990355949422,0.00899739894528249
0.24520687525336313,-0.16028720374004765
0.3417998568065585,-0.20766187993453608
0.049594262453439605,0.022247878755133642
0.10370984952298519,0.055405509544944866
0.03793510960078426,0.0184673752635211
0.257299095598464,0.38785700958140923
0.19578768439029282,0.1241524051726198
0.11839306948625779,0.0840623878772008
0.20534715943088672,-0.13412702536708845
0.26377467985764697,-0.10114025137925206
0.152681857398396,0.3191238641993977
0.08066875333129457,0.05855758006065377
0.08645712887342005,0.05386719272938955
0.27673797453395665,0.4907918606109734
0.22667973849462608,-0.109195452963181
0.1055748002442246,0.216410918351984
0.17618386419403956,-0.06465675305899977
0.354024984336835,-0.1515737692884126
0.06273200400025142,0.04298165564823025
0.07844950515295379,0.042214620276632815
0.07122619462452406,-0.006535966490611095
0.08477162598955744,0.042604623844476885
0.09043155500827912,0.05773672723870971
0.2483656353292119,-0.14436281994099703
0.11964942459019696,0.08292202742460895
0.061305045884483905,-0.00603233484290545
0.04827510527338664,0.029394027298068292
0.10983407406712337,0.00044964844415121556
0.18667506222929556,0.36726296048512513
0.1264444038416831,-0.007284537876473914
0.06454416432240795,0.047799653826564786
0.046293726264810646,0.02170315169361985
0.38568369353421683,-0.22268774503529992
0.13554246390913074,0.27669516563859087
0.23611015604382615,-0.11130207894928357
0.07796501181481799,0.0523537593396089
0.10982517424657423,0.023096296947093982
0.08904785821768038,0.03792141663394004
0.06669100755971534,0.04643920889828593
0.08246359710019285,0.1714061497754023
0.11202094874147259,0.23246720579087116
0.28126952057891375,-0.13745398439737389
0.32238722548737614,-0.20702070575357742
0.18324109341525371,-0.11770368799823722
0.05342545900796812,0.021671657897891508
0.12226708821949049,0.07018526288370894
0.31361937285344405,-0.16896401571944916
0.1826923512114152,-0.10908944595129835
0.07692259570859018,0.013578576332804093
0.10909594978899982,0.2446914043555691
0.039978768508313306,0.029776936854260534
0.10213193867409147,0.1139844541477831
0.18059289300496734,0.30991879785743626
0.09547294530872989,0.010831170985747084
0.12738600094213406,0.08875051137450378
0.11850461854612779,0.17567017013895075
0.09730818171151508,0.19202647103813947
0.12030702232941576,0.19617708476215379
0.33289632141401054,-0.1932429115305209
0.1989808401769321,-0.11602490914049737
0.043115055731743394,0.019975560923039412
0.06521738654344444,0.049224614134089455
0.08326062710597275,0.04926963942680649
0.12211604242961087,0.2294615332693686
0.142678325534468,0.08173991452932149
0.3493658737128019,-0.2103277487463257
0.10906236875436562,0.2268285444291974
0.07961538992784178,0.009906152107556966
0.152681857398396,0.3191238641993977
0.22632449268481739,0.3750856046492852
0.2918452266716517,-0.14214130887099738
0.18065831675316418,-0.010595822567243932
0.08111972921506141,0.08587297534520104
0.03355677762460334,0.019520130094737957
0.45842349698062923,-0.30163231715056343
0.11264291149851391,-0.006972011908971977
0.18714515067895765,0.27909134601472246
0.09592279363138648,-0.005463645068436931
0.142417600313363,0.10442249678854758
0.2694459581685656,-0.18262182662764104
0.06983920574982469,0.034616118909042634
0.31361937285344405,-0.16896401571944916
0.13741923734685493,0.11902692508232762
0.08400411417745458,0.11060712009110044
0.0837851173302833,0.0994448563778975
0.051875598272123125,0.0346470135839135
0.06932367558746735,0.031698987808578306
0.1675616433911582,0.14743582654103743
0.15820924125560729,0.06480732830982076
0.10063048461222948,0.07827875066829242
0.08020154239447033,0.04737240621047156
0.02968576113587155,0.011484461976341516
0.28897810588855416,-0.18809707061214181
0.3135797080501978,-0.1908000629069729
0.23848271381116282,0.4043506152669622
0.24775738575866438,0.18057479331038542
0.03099066907334286,-0.009337410182593549
0.043853948369061584,0.013111313597751435
0.10834399597578163,0.11483978048796294
0.12742039019390175,0.2176640381821576
0.12293503279190196,0.2569546151617081
0.13734147756863307,0.03739235388044357
0.15785463286035573,0.2961047007264735
0.08454524301094504,0.01903152041966285
0.052610435104740325,0.05713122266448401
0.06424981110841041,0.021802295695099182
0.16071521643857656,0.3023057553523706
0.08656986812934439,0.04841192049547966
0.19975423184606989,-0.08579491068752054
0.14511026618362755,0.0768047730432796
0.047678833942014505,0.09016284387415152
0.11046145443589371,0.10467931074991849
0.21696801049779532,-0.11527235606945817
0.1511703044556102,-0.06973722474362026
0.06331003436397883,-0.01789878892567226
0.3491574184525382,-0.16277817787756674
0.045662241870387116,0.004064691958913776
0.25082298381068086,0.5355460605279412
0.042527874144680636,-0.00911102401760553
0.14053348028623033,0.07359435531819854
0.03589305224301199,0.016077227049330234
0.11739330125467246,-0.038637255282300005
0.07823481019307141,0.0476603469052924
0.2800677625215507,-0.16050114276527047
0.06576406976783394,0.035050501502249955
0.16840693329216597,0.2361051837544294
0.2320736624965567,0.4431780167423242
0.26702577378695797,-0.15146064620347674
0.3149467500959516,-0.20149878079945288
0.0603398427826093,0.06031638361720416
0.07958758215178466,0.0489794336929178
0.08597935330022588,-0.013776617623761828
0.1367324418514907,0.06153021376542466
0.052243556435635954,0.028721233439095186
0.33626833280737517,-0.20785675964164413
0.14198477400450124,0.2719467355863737
0.07624602373712268,0.12269806353731916
0.09063834997092217,0.13364597649679785
0.1388995949024547,0.21809961496030209
0.07356820759945241,0.1068868712428401
0.3315521263076228,-0.20610570334344805
0.05809768531027723,0.029460397219542158
0.07099266621105817,0.03147276479547786
0.1284911267529912,0.25491423487272696
0.06243044641356541,0.04334658482427678
0.16656251624360813,0.2267125617163873
0.06367587818355308,0.035936899509749376
0.05672908541238005,0.00293578917644881
0.3805072940776276,-0.22581646770095548
0.0639120790479134,0.01942228012304076
0.14889626210929438,0.13896381694342896
0.11878370245945874,0.09533346064147577
0.3203152629958283,-0.1080074110046267
0.20444968054619558,0.32611096799316125
0.04871537384977478,0.018612306783241963
0.1536557681246226,0.24556118165627308
0.26851583394561696,-0.1622108606561372
0.02814185883666172,0.004428769040064029
0.12587555740081768,0.22001003931822516
0.057167651322098945,0.02445257987605354
0.1544401384716665,0.32049286857209286
0.08733982129654425,0.005637681451464764
0.03776373819047945,0.022468667149474802
0.4247495664007929,-0.1786489891158939
0.1854936280742006,0.017717116475257554
0.2861549801175353,-0.18733185610235883
0.2607034800535555,-0.1381478866794542
0.13364212991046281,0.2687879894662393
0.12699814551018107,0.09629116840798764
0.20835086130664965,-0.14757034115417883
0.05073711849692189,0.018787377821653125
0.11742840563215172,0.26208108544735026
0.08373083523116219,0.04858912742092527
0.25577802093131613,-0.17631678029426076
0.3879614141948779,-0.10949802093494349
0.08029325994169578,0.0491219307709156
0.060919605113545966,0.0411943283532673
0.25252265793703627,-0.15867783176747527
0.1648259682798197,0.04285365364680293
0.11896125839110283,0.03660272668698107
0.11077121862251839,-0.05781403201410503
0.13306736730594082,0.28106907996668323
0.07649265324165337,0.0354854229931873
0.065691493113557,0.03520393915052308
0.08463802015882924,0.008201888605804489
0.12897363430029135,-0.00010753111227163281
0.20720663463319933,-0.1250055787981994
0.09331986670603974,0.0540514711090192
0.3112415269652257,-0.1920024042611838
0.13363414104200524,0.2793528480766053
0.12245170927561982,0.24686514468650786
0.04543576835184734,0.025270722360389172
0.0839246594928271,0.07801895749139154
0.07222361260043585,0.15948000457210693
0.19143963048289517,0.016231182972430334
0.2631358105551167,-0.15899424171435758
0.1577606082777351,0.14988536555877913
0.07095800949373382,0.015602752522905747
0.057426518334046134,0.025119208515846425
0.2277438043150528,0.28079461849699106
0.24969432791239884,-0.12563692094886783
0.13227394837852588,0.27674631660558324
0.0824814168946349,0.04721766884699554
0.08247350614864588,0.11383268299968265
0.054608903776543226,0.04374149923274222
0.05443895070589854,0.03680584727058384
0.056843311100083886,0.019476425785675624
0.1653677918829687,0.13835198042401906
0.2261339230076877,-0.1420633837324813
0.23922701903189353,-0.11609397481400688
0.10477502157315459,0.06819705658657799
0.18213230354446897,0.39278786812815686
0.36677213311504364,-0.2235936268168568
0.10565417226967642,0.05857605474695237
0.11735937936833242,0.009450393433759554
0.47761213139298386,-0.2276773320110784
0.06202044868480969,0.04102691634283585
0.03707641884538778,0.02439991582952737
0.23006052252600329,-0.11842154122961192
0.0590587504566537,0.0421911847385763
0.134134100697524,0.031577901956687665
0.36015063746165155,-0.21283562920819016
0.043843888359710925,0.023134745153673763
0.033507782851360246,0.012873158950317546
0.07728739769105611,0.03987448865124653
0.16209380074125426,-0.09787803031727677
0.16744866133784156,0.28109065427564295
0.2591202089807127,0.4735744419077295
0.1277455741312414,0.08531760291260264
0.10370984952298519,0.055405509544944866
0.12623232648633032,0.09964030771558934
0.2809826145779688,-0.12791175371967484
0.3573804469805877,-0.23085297521938286
0.07436040314427111,0.04094453818774288
0.07570410671004368,0.05287331739873922
0.2784700532572619,-0.18418676822734006
0.1706672629933165,0.31394071742697316
0.046058373630843925,0.017518646133586408
0.15749552893445307,0.3131467116142264
0.17354435466517268,0.22198392487381383
0.10785823367103607,-0.006174956355924698
0.06683966461766551,-0.000916680531640453
0.06247949774259891,0.04925699454544664
0.072521596135412,-0.0034464598644125717
0.06189741103255774,0.025796304053558535
0.2818039468347241,-0.12867621957743963
0.12308707842195339,0.05477607111591674
0.036721961870593144,0.008507331596714322
0.28034557816124167,-0.15258259588269996
0.2540838802072377,-0.16011182316683525
0.08369051598678606,0.018664989237876496
0.259336241699998,0.34657675662195575
0.06869159833239354,0.020696823476970327
0.3252627877420928,-0.21325073908014527
0.32849249001961367,-0.1871732585914189
0.32959821404141687,-0.09849592173388647
0.18681776543259826,0.31169979279060184
0.07101899689849728,0.09815531367147115
0.05364756069373662,0.023559388231498998
0.17553567655099875,0.29164496497186654
0.5088344680962873,-0.1405097649386946
0.11363496719439109,0.08275279034418975
0.09381961600542323,0.1815820642772383
0.10413215144117448,0.07674795061042713
0.09969863733406022,0.07150939957814946
0.11623971732401758,0.17334243452777498
0.45600097726804495,-0.22775128310326084
0.08307571705524,0.07987759139735612
0.247250959759047,-0.15400797962113086
0.27100332755267914,-0.15595663146902822
0.10369055123547408,0.06144934717561231
0.08183880240046909,0.044878400459334715
0.2719004014004528,-0.17903355318443168
0.2813422698713099,-0.1325729284884026
0.057522989275664314,0.018421555241652943
0.04968010930900257,0.017662305665886106
0.19529546994753183,0.30069734554940525
0.22272189044429688,0.25886521106477667
0.1415987347271975,-0.017192581768149265
0.04479195295822137,0.030489497806520407
0.06502408171863856,0.09326440447262224
0.027075764977619196,0.0054607479846179256
0.16302665050783804,0.343090237558399
0.2742446857122727,-0.1318331516217506
0.2772296670385018,-0.1638947756857537
0.09122384727288377,0.06668308548695046
0.1473978231102328,0.09249480007281798
0.17370793128884268,0.3528981484857245
0.1271014382560243,0.12594619328479084
0.38950954823824424,-0.2394692347535481
0.08029325994169578,0.0491219307709156
0.10465329399284908,0.2013033344613253
0.09124406693688777,0.10918359678406925
0.11695598296483414,0.07089552107302932
0.134449465651632,0.007473562734490494
0.5157825622694157,-0.33373502802799954
0.4095146558717615,-0.25229202283588614
0.032725503867905556,-0.007131660988865993
0.13157103229263384,-0.025043625656902088
0.08192689864746468,-0.02495650521253306
0.03425005590578522,-0.006567743371417911
0.09051084890392955,0.058571298133224564
0.03004251374115694,0.005119754830793859
0.12813597639757432,-0.029635114178283857
0.07169068222096782,0.045679196755584454
0.0952730872281389,-0.05165572304082414
0.17732526727530995,-0.007227725461405391
0.08628548798262783,0.02970370241344112
0.14417605907862593,0.3097270154400915
0.0732045144216902,0.04026280222361856
0.08741271425942101,0.002058268531656783
0.16577332660734304,0.11285225396067125
0.41131910733271604,-0.2503495706516074
0.061729712248383334,0.038035796825096814
0.042632289345562194,0.01122851234341086
0.11853188186409784,0.25801396991523406
0.15916382527590286,0.24285110299648838
0.12417586290512246,0.2598926117352644
0.3381768253623518,-0.2008873273637702
0.11907414786025478,0.0690629072573308
0.042060619444224095,0.022602942392020375
0.2672488008060776,-0.15837875943985688
0.0864364590967905,-0.0016685484482455474
0.032422678956576315,0.014912331003279114
0.060054084185099645,0.04442894727953961
0.18582435485294843,0.32066492462470036
0.08100848046651905,-0.013378861843487608
0.10548295109802042,-0.02409740962970805
0.31463909890465525,-0.1994607006741827
0.04139845204658181,-0.008394954272433853
0.043592507378263375,0.03100198056789629
0.22093055170091075,0.3347445346163024
0.10469140376612077,0.012259439875013768
0.1201975901266012,0.11236298050715739
0.13837334829740724,0.041154316493418545
0.0651812184280269,-0.02206759025757794
0.13973145640414686,0.30268463993145306
0.13482601405954922,0.09781866970889935
0.09611877889590068,0.061759746058546144
0.23361862684512227,-0.156434758859131
0.04865924431419844,0.03452061285894382
0.11184603571870354,0.06913668725789474
0.1995469494773684,0.2480278835969553
0.034309493169534785,0.003548646770307262
0.16066624960830844,0.24393605408102034
0.20378553985543962,0.37042854848173357
0.04949906669777655,-0.0012311563542263472
0.08573608933031426,-0.005523221671094616
0.09458255825478781,0.058644912014008815
0.060172203742116834,0.028178791142018603
0.1272111502999351,-0.055806657833388965
0.07035920296262235,0.04189781697375043
0.17479778868787568,0.21918457994707352
0.06823742346513988,0.009682675446415899
0.2788021018630251,-0.1852974036270949
0.208750122487115,0.33431275008160305
0.14689079530300497,0.2734228840185688
0.16585391615714856,0.08570360415665652
0.05443938446301386,0.013866932408739225
0.16485194121657135,0.1848229984098242
0.2565895065036179,-0.14585269925529867
0.08733982129654425,0.005637681451464764
0.1643503960406974,0.2993248204821255
0.1586954252387393,0.2826550634421167
0.2809660598842304,0.45874376615252993
0.19415497825009734,0.29831680438500496
0.043338735275109216,0.02299668683586656
0.05828690715650734,0.04054471610887555
0.06898624823896904,0.050121897985848735
